sex,age,level_education,country,year,value_unemployment,value_education,valor_educacion,indice_educativo
Males,15-29,BACH-FP,Germany,2015,5.3,48.6,3,2.51
Males,15-29,BACH-FP,Germany,2016,4.8,48.7,3,2.55
Males,15-29,BACH-FP,Germany,2017,4.4,48.2,3,2.57
Males,15-29,BACH-FP,Germany,2018,4.1,48.0,3,2.57
Males,15-29,BACH-FP,Germany,2019,4.0,47.3,3,2.58
Males,15-29,BACH-FP,Germany,2020,4.8,46.8,3,2.61
Males,15-29,BACH-FP,Germany,2021,5.0,44.4,3,2.58
Males,15-29,BACH-FP,Germany,2022,4.3,41.3,3,2.51
Males,15-29,BACH-FP,Germany,2023,3.9,40.4,3,2.51
Males,15-29,BACH,Germany,2014,4.9,17.6,4,2.51
Males,15-29,BACH,Germany,2015,5.4,17.2,4,2.51
Males,15-29,BACH,Germany,2016,5.5,18.4,4,2.55
Males,15-29,BACH,Germany,2017,5.9,18.9,4,2.57
Males,15-29,BACH,Germany,2018,5.6,19.0,4,2.57
Males,15-29,BACH,Germany,2019,5.2,19.1,4,2.58
Males,15-29,BACH,Germany,2020,6.9,20.0,4,2.61
Males,15-29,BACH,Germany,2021,6.4,18.6,4,2.58
Males,15-29,BACH,Germany,2022,7.2,15.8,4,2.51
Males,15-29,BACH,Germany,2023,6.8,15.3,4,2.51
Males,15-29,FP,Germany,2014,5.7,32.0,2,2.51
Males,15-29,FP,Germany,2015,5.2,31.4,2,2.51
Males,15-29,FP,Germany,2016,4.5,30.3,2,2.55
Males,15-29,FP,Germany,2017,3.9,29.3,2,2.57
Males,15-29,FP,Germany,2018,3.5,29.0,2,2.57
Males,15-29,FP,Germany,2019,3.5,28.2,2,2.58
Males,15-29,FP,Germany,2020,3.8,26.8,2,2.61
Males,15-29,FP,Germany,2021,4.4,25.8,2,2.58
Males,15-29,FP,Germany,2022,3.1,25.5,2,2.51
Males,15-29,FP,Germany,2023,2.7,25.1,2,2.51
Males,15-29,UNIVERSIDAD,Germany,2014,3.6,10.3,5,2.51
Males,15-29,UNIVERSIDAD,Germany,2015,3.8,11.0,5,2.51
Males,15-29,UNIVERSIDAD,Germany,2016,3.7,12.0,5,2.55
Males,15-29,UNIVERSIDAD,Germany,2017,3.7,12.5,5,2.57
Males,15-29,UNIVERSIDAD,Germany,2018,3.8,12.6,5,2.57
Males,15-29,UNIVERSIDAD,Germany,2019,3.1,13.3,5,2.58
Males,15-29,UNIVERSIDAD,Germany,2020,5.2,14.0,5,2.61
Males,15-29,UNIVERSIDAD,Germany,2021,4.0,14.3,5,2.58
Males,15-29,UNIVERSIDAD,Germany,2022,2.8,14.4,5,2.51
Males,15-29,UNIVERSIDAD,Germany,2023,2.8,15.2,5,2.51
Total,15-29,ESO,Germany,2014,13.4,38.7,1,2.6
Total,15-29,ESO,Germany,2015,13.1,39.0,1,2.6
Total,15-29,ESO,Germany,2016,12.5,38.0,1,2.6
Total,15-29,ESO,Germany,2017,12.2,38.0,1,2.6
Total,15-29,ESO,Germany,2018,11.0,38.0,1,2.6
Total,15-29,ESO,Germany,2019,9.6,38.2,1,2.6
Total,15-29,ESO,Germany,2020,12.2,37.0,1,2.6
Total,15-29,ESO,Germany,2021,10.9,39.5,1,2.6
Total,15-29,ESO,Germany,2022,8.7,42.7,1,2.6
Total,15-29,ESO,Germany,2023,8.4,42.2,1,2.6
Total,15-29,BACH-FP,Germany,2014,5.1,49.9,3,2.6
Total,15-29,BACH-FP,Germany,2015,4.6,48.7,3,2.6
Total,15-29,BACH-FP,Germany,2016,4.4,48.9,3,2.6
Total,15-29,BACH-FP,Germany,2017,4.0,48.4,3,2.6
Total,15-29,BACH-FP,Germany,2018,3.6,48.2,3,2.6
Total,15-29,BACH-FP,Germany,2019,3.6,47.4,3,2.6
Total,15-29,BACH-FP,Germany,2020,4.4,47.3,3,2.6
Total,15-29,BACH-FP,Germany,2021,4.7,44.3,3,2.6
Total,15-29,BACH-FP,Germany,2022,3.8,41.0,3,2.6
Total,15-29,BACH-FP,Germany,2023,3.7,40.9,3,2.6
Total,15-29,BACH,Germany,2014,4.9,18.1,4,2.6
Total,15-29,BACH,Germany,2015,4.5,17.8,4,2.6
Total,15-29,BACH,Germany,2016,5.0,18.7,4,2.6
Total,15-29,BACH,Germany,2017,5.1,19.3,4,2.6
Total,15-29,BACH,Germany,2018,4.6,19.7,4,2.6
Total,15-29,BACH,Germany,2019,4.7,19.9,4,2.6
Total,15-29,BACH,Germany,2020,6.6,20.9,4,2.6
Total,15-29,BACH,Germany,2021,6.3,19.4,4,2.6
Total,15-29,BACH,Germany,2022,6.0,16.8,4,2.6
Total,15-29,BACH,Germany,2023,6.1,16.7,4,2.6
Total,15-29,FP,Germany,2014,5.2,31.8,2,2.6
Total,15-29,FP,Germany,2015,4.6,30.9,2,2.6
Total,15-29,FP,Germany,2016,4.2,30.2,2,2.6
Total,15-29,FP,Germany,2017,3.5,29.1,2,2.6
Total,15-29,FP,Germany,2018,3.2,28.5,2,2.6
Total,15-29,FP,Germany,2019,3.1,27.5,2,2.6
Total,15-29,FP,Germany,2020,3.3,26.4,2,2.6
Total,15-29,FP,Germany,2021,3.9,24.9,2,2.6
Total,15-29,FP,Germany,2022,2.9,24.2,2,2.6
Total,15-29,FP,Germany,2023,2.7,24.1,2,2.6
Total,15-29,UNIVERSIDAD,Germany,2014,4.0,11.4,5,2.6
Total,15-29,UNIVERSIDAD,Germany,2015,3.8,12.3,5,2.6
Total,15-29,UNIVERSIDAD,Germany,2016,3.4,13.1,5,2.6
Total,15-29,UNIVERSIDAD,Germany,2017,3.4,13.6,5,2.6
Total,15-29,UNIVERSIDAD,Germany,2018,3.5,13.8,5,2.6
Total,15-29,UNIVERSIDAD,Germany,2019,3.0,14.4,5,2.6
Total,15-29,UNIVERSIDAD,Germany,2020,4.6,15.7,5,2.6
Total,15-29,UNIVERSIDAD,Germany,2021,3.8,16.2,5,2.6
Total,15-29,UNIVERSIDAD,Germany,2022,2.9,16.2,5,2.6
Total,15-29,UNIVERSIDAD,Germany,2023,3.3,16.9,5,2.6
Females,15-29,ESO,Greece,2014,55.2,28.9,1,3.08
Females,15-29,ESO,Greece,2015,58.3,30.4,1,3.05
Females,15-29,ESO,Greece,2016,60.0,29.8,1,3.06
Females,15-29,ESO,Greece,2017,58.1,29.6,1,3.07
Females,15-29,ESO,Greece,2018,62.3,29.5,1,3.06
Females,15-29,ESO,Greece,2019,53.2,29.1,1,3.07
Females,15-29,ESO,Greece,2020,49.3,29.5,1,3.07
Females,15-29,ESO,Greece,2021,62.6,27.9,1,3.09
Females,15-29,ESO,Greece,2022,49.5,28.7,1,3.08
Females,15-29,ESO,Greece,2023,41.6,28.0,1,3.11
Females,15-29,BACH-FP,Greece,2014,52.3,49.1,3,3.08
Females,15-29,BACH-FP,Greece,2015,46.4,48.2,3,3.05
Females,15-29,BACH-FP,Greece,2016,43.7,49.1,3,3.06
Females,15-29,BACH-FP,Greece,2017,40.5,47.9,3,3.07
Females,15-29,BACH-FP,Greece,2018,37.3,48.3,3,3.06
Females,15-29,BACH-FP,Greece,2019,33.8,49.0,3,3.07
Females,15-29,BACH-FP,Greece,2020,32.4,47.7,3,3.07
Females,15-29,BACH-FP,Greece,2021,33.8,49.4,3,3.09
Females,15-29,BACH-FP,Greece,2022,34.6,49.2,3,3.08
Females,15-29,BACH-FP,Greece,2023,28.7,48.5,3,3.11
Females,15-29,BACH,Greece,2014,52.3,37.1,4,3.08
Females,15-29,BACH,Greece,2015,45.9,36.8,4,3.05
Females,15-29,BACH,Greece,2016,43.4,37.8,4,3.06
Females,15-29,BACH,Greece,2017,38.3,36.4,4,3.07
Females,15-29,BACH,Greece,2018,31.5,36.2,4,3.06
Females,15-29,BACH,Greece,2019,27.7,36.9,4,3.07
Females,15-29,BACH,Greece,2020,30.1,35.9,4,3.07
Females,15-29,BACH,Greece,2021,31.3,36.7,4,3.09
Females,15-29,BACH,Greece,2022,33.1,37.3,4,3.08
Females,15-29,BACH,Greece,2023,29.4,36.9,4,3.11
Females,15-29,FP,Greece,2014,52.3,11.9,2,3.08
Females,15-29,FP,Greece,2015,46.9,11.4,2,3.05
Females,15-29,FP,Greece,2016,44.1,11.3,2,3.06
Females,15-29,FP,Greece,2017,43.0,11.5,2,3.07
Females,15-29,FP,Greece,2018,42.9,12.1,2,3.06
Females,15-29,FP,Greece,2019,39.5,12.1,2,3.07
Females,15-29,FP,Greece,2020,34.6,11.8,2,3.07
Females,15-29,FP,Greece,2021,36.1,12.7,2,3.09
Females,15-29,FP,Greece,2022,36.4,11.9,2,3.08
Females,15-29,FP,Greece,2023,27.9,11.6,2,3.11
Females,15-29,UNIVERSIDAD,Greece,2014,42.8,22.0,5,3.08
Females,15-29,UNIVERSIDAD,Greece,2015,42.4,21.5,5,3.05
Females,15-29,UNIVERSIDAD,Greece,2016,41.1,21.1,5,3.06
Females,15-29,UNIVERSIDAD,Greece,2017,40.2,22.6,5,3.07
Females,15-29,UNIVERSIDAD,Greece,2018,33.7,22.1,5,3.06
Females,15-29,UNIVERSIDAD,Greece,2019,27.7,22.0,5,3.07
Females,15-29,UNIVERSIDAD,Greece,2020,31.0,22.7,5,3.07
Females,15-29,UNIVERSIDAD,Greece,2021,30.1,22.8,5,3.09
Females,15-29,UNIVERSIDAD,Greece,2022,21.4,22.1,5,3.08
Females,15-29,UNIVERSIDAD,Greece,2023,19.8,23.5,5,3.11
Males,15-29,ESO,Greece,2014,42.9,34.7,1,2.89
Males,15-29,ESO,Greece,2015,41.1,32.2,1,2.93
Males,15-29,ESO,Greece,2016,36.9,30.5,1,2.95
Males,15-29,ESO,Greece,2017,30.7,31.4,1,2.93
Males,15-29,ESO,Greece,2018,30.6,30.5,1,2.93
Males,15-29,ESO,Greece,2019,35.6,29.7,1,2.95
Males,15-29,ESO,Greece,2020,27.0,28.8,1,2.98
Males,15-29,ESO,Greece,2021,31.9,29.3,1,2.98
Males,15-29,ESO,Greece,2022,27.7,28.7,1,3.0
Males,15-29,ESO,Greece,2023,23.1,28.4,1,2.97
Males,15-29,BACH-FP,Greece,2014,43.6,50.3,3,2.89
Males,15-29,BACH-FP,Greece,2015,38.2,53.2,3,2.93
Males,15-29,BACH-FP,Greece,2016,35.8,55.5,3,2.95
Males,15-29,BACH-FP,Greece,2017,31.5,54.6,3,2.93
Males,15-29,BACH-FP,Greece,2018,29.0,56.1,3,2.93
Males,15-29,BACH-FP,Greece,2019,26.8,56.4,3,2.95
Males,15-29,BACH-FP,Greece,2020,28.2,56.6,3,2.98
Males,15-29,BACH-FP,Greece,2021,24.4,54.3,3,2.98
Males,15-29,BACH-FP,Greece,2022,20.6,53.5,3,3.0
Males,15-29,BACH-FP,Greece,2023,20.0,55.8,3,2.97
Males,15-29,BACH,Greece,2014,42.1,36.4,4,2.89
Males,15-29,BACH,Greece,2015,34.5,39.1,4,2.93
Males,15-29,BACH,Greece,2016,35.6,40.6,4,2.95
Males,15-29,BACH,Greece,2017,31.1,39.5,4,2.93
Males,15-29,BACH,Greece,2018,26.6,39.6,4,2.93
Males,15-29,BACH,Greece,2019,24.1,39.9,4,2.95
Males,15-29,BACH,Greece,2020,23.2,40.9,4,2.98
Males,15-29,BACH,Greece,2021,21.8,38.5,4,2.98
Males,15-29,BACH,Greece,2022,22.9,38.0,4,3.0
Males,15-29,BACH,Greece,2023,20.5,38.1,4,2.97
Males,15-29,FP,Greece,2014,45.4,13.9,2,2.89
Males,15-29,FP,Greece,2015,42.6,14.1,2,2.93
Males,15-29,FP,Greece,2016,36.1,14.9,2,2.95
Males,15-29,FP,Greece,2017,32.0,15.1,2,2.93
Males,15-29,FP,Greece,2018,31.5,16.5,2,2.93
Males,15-29,FP,Greece,2019,29.7,16.5,2,2.95
Males,15-29,FP,Greece,2020,34.4,15.7,2,2.98
Males,15-29,FP,Greece,2021,27.6,15.8,2,2.98
Males,15-29,FP,Greece,2022,17.8,15.5,2,3.0
Males,15-29,FP,Greece,2023,19.6,17.7,2,2.97
Males,15-29,UNIVERSIDAD,Greece,2014,37.2,15.0,5,2.89
Males,15-29,UNIVERSIDAD,Greece,2015,32.9,14.6,5,2.93
Males,15-29,UNIVERSIDAD,Greece,2016,27.4,14.1,5,2.95
Males,15-29,UNIVERSIDAD,Greece,2017,27.3,14.0,5,2.93
Males,15-29,UNIVERSIDAD,Greece,2018,24.4,13.5,5,2.93
Males,15-29,UNIVERSIDAD,Greece,2019,21.2,14.0,5,2.95
Males,15-29,UNIVERSIDAD,Greece,2020,26.3,14.6,5,2.98
Males,15-29,UNIVERSIDAD,Greece,2021,23.8,16.4,5,2.98
Males,15-29,UNIVERSIDAD,Greece,2022,17.8,17.8,5,3.0
Males,15-29,UNIVERSIDAD,Greece,2023,16.5,15.8,5,2.97
Total,15-29,ESO,Greece,2014,46.1,31.8,1,3.01
Total,15-29,ESO,Greece,2015,45.9,31.3,1,3.01
Total,15-29,ESO,Greece,2016,43.7,30.1,1,3.01
Total,15-29,ESO,Greece,2017,38.7,30.5,1,3.01
Total,15-29,ESO,Greece,2018,41.0,30.0,1,3.01
Total,15-29,ESO,Greece,2019,41.1,29.4,1,3.01
Total,15-29,ESO,Greece,2020,33.0,29.1,1,3.01
Total,15-29,ESO,Greece,2021,39.8,28.6,1,3.01
Total,15-29,ESO,Greece,2022,35.3,28.7,1,3.01
Total,15-29,ESO,Greece,2023,28.4,28.2,1,3.01
Total,15-29,BACH-FP,Greece,2014,47.5,49.7,3,3.01
Total,15-29,BACH-FP,Greece,2015,41.7,50.7,3,3.01
Total,15-29,BACH-FP,Greece,2016,39.0,52.4,3,3.01
Total,15-29,BACH-FP,Greece,2017,35.2,51.3,3,3.01
Total,15-29,BACH-FP,Greece,2018,32.3,52.2,3,3.01
Total,15-29,BACH-FP,Greece,2019,29.6,52.8,3,3.01
Total,15-29,BACH-FP,Greece,2020,29.8,52.3,3,3.01
Total,15-29,BACH-FP,Greece,2021,27.9,51.9,3,3.01
Total,15-29,BACH-FP,Greece,2022,26.1,51.4,3,3.01
Total,15-29,BACH-FP,Greece,2023,23.3,52.3,3,3.01
Total,15-29,BACH,Greece,2014,46.7,36.7,4,3.01
Total,15-29,BACH,Greece,2015,39.3,37.9,4,3.01
Total,15-29,BACH,Greece,2016,38.7,39.2,4,3.01
Total,15-29,BACH,Greece,2017,34.1,38.0,4,3.01
Total,15-29,BACH,Greece,2018,28.5,37.9,4,3.01
Total,15-29,BACH,Greece,2019,25.4,38.4,4,3.01
Total,15-29,BACH,Greece,2020,25.7,38.5,4,3.01
Total,15-29,BACH,Greece,2021,25.0,37.6,4,3.01
Total,15-29,BACH,Greece,2022,26.7,37.6,4,3.01
Total,15-29,BACH,Greece,2023,23.9,37.6,4,3.01
Total,15-29,FP,Greece,2014,48.5,12.9,2,3.01
Total,15-29,FP,Greece,2015,44.5,12.8,2,3.01
Total,15-29,FP,Greece,2016,39.3,13.1,2,3.01
Total,15-29,FP,Greece,2017,36.5,13.3,2,3.01
Total,15-29,FP,Greece,2018,36.1,14.3,2,3.01
Total,15-29,FP,Greece,2019,33.8,14.4,2,3.01
Total,15-29,FP,Greece,2020,34.5,13.8,2,3.01
Total,15-29,FP,Greece,2021,31.0,14.3,2,3.01
Total,15-29,FP,Greece,2022,25.3,13.8,2,3.01
Total,15-29,FP,Greece,2023,22.6,14.7,2,3.01
Total,15-29,UNIVERSIDAD,Greece,2014,40.6,18.5,5,3.01
Total,15-29,UNIVERSIDAD,Greece,2015,38.6,18.0,5,3.01
Total,15-29,UNIVERSIDAD,Greece,2016,35.5,17.5,5,3.01
Total,15-29,UNIVERSIDAD,Greece,2017,35.2,18.3,5,3.01
Total,15-29,UNIVERSIDAD,Greece,2018,30.1,17.8,5,3.01
Total,15-29,UNIVERSIDAD,Greece,2019,25.1,17.9,5,3.01
Total,15-29,UNIVERSIDAD,Greece,2020,29.1,18.6,5,3.01
Total,15-29,UNIVERSIDAD,Greece,2021,27.4,19.4,5,3.01
Total,15-29,UNIVERSIDAD,Greece,2022,19.8,19.9,5,3.01
Total,15-29,UNIVERSIDAD,Greece,2023,18.5,19.5,5,3.01
Females,15-29,ESO,Hungary,2014,37.4,34.5,1,2.8
Females,15-29,ESO,Hungary,2015,33.8,35.2,1,2.79
Females,15-29,ESO,Hungary,2016,22.6,35.2,1,2.77
Females,15-29,ESO,Hungary,2017,20.5,34.9,1,2.78
Females,15-29,ESO,Hungary,2018,27.9,33.8,1,2.8
Females,15-29,ESO,Hungary,2019,25.4,33.1,1,2.83
Females,15-29,ESO,Hungary,2020,24.2,34.1,1,2.84
Females,15-29,ESO,Hungary,2021,20.9,35.2,1,2.81
Females,15-29,ESO,Hungary,2022,17.3,36.2,1,2.78
Females,15-29,ESO,Hungary,2023,24.3,35.4,1,2.78
Females,15-29,BACH-FP,Hungary,2014,14.6,48.7,3,2.8
Females,15-29,BACH-FP,Hungary,2015,11.2,48.4,3,2.79
Females,15-29,BACH-FP,Hungary,2016,9.3,48.6,3,2.77
Females,15-29,BACH-FP,Hungary,2017,7.9,48.6,3,2.78
Females,15-29,BACH-FP,Hungary,2018,6.1,50.8,3,2.8
Females,15-29,BACH-FP,Hungary,2019,5.9,50.9,3,2.83
Females,15-29,BACH-FP,Hungary,2020,9.4,49.5,3,2.84
Females,15-29,BACH-FP,Hungary,2021,8.3,47.3,3,2.81
Females,15-29,BACH-FP,Hungary,2022,5.4,47.8,3,2.78
Females,15-29,BACH-FP,Hungary,2023,6.5,49.4,3,2.78
Females,15-29,BACH,Hungary,2014,13.7,26.9,4,2.8
Females,15-29,BACH,Hungary,2015,11.3,27.1,4,2.79
Females,15-29,BACH,Hungary,2016,10.3,26.4,4,2.77
Females,15-29,BACH,Hungary,2017,9.0,26.3,4,2.78
Females,15-29,BACH,Hungary,2018,6.4,28.6,4,2.8
Females,15-29,BACH,Hungary,2019,5.2,29.9,4,2.83
Females,15-29,BACH,Hungary,2020,9.5,30.2,4,2.84
Females,15-29,BACH,Hungary,2021,8.4,27.4,4,2.81
Females,15-29,BACH,Hungary,2022,5.5,27.7,4,2.78
Females,15-29,BACH,Hungary,2023,5.2,28.3,4,2.78
Females,15-29,FP,Hungary,2014,15.1,21.9,2,2.8
Females,15-29,FP,Hungary,2015,11.1,21.3,2,2.79
Females,15-29,FP,Hungary,2016,8.6,22.2,2,2.77
Females,15-29,FP,Hungary,2017,7.3,22.4,2,2.78
Females,15-29,FP,Hungary,2018,5.9,22.3,2,2.8
Females,15-29,FP,Hungary,2019,6.4,21.0,2,2.83
Females,15-29,FP,Hungary,2020,9.3,19.2,2,2.84
Females,15-29,FP,Hungary,2021,8.2,19.9,2,2.81
Females,15-29,FP,Hungary,2022,5.4,20.0,2,2.78
Females,15-29,FP,Hungary,2023,7.4,21.1,2,2.78
Females,15-29,UNIVERSIDAD,Hungary,2014,7.4,16.8,5,2.8
Females,15-29,UNIVERSIDAD,Hungary,2015,5.1,16.4,5,2.79
Females,15-29,UNIVERSIDAD,Hungary,2016,4.0,16.2,5,2.77
Females,15-29,UNIVERSIDAD,Hungary,2017,4.9,16.4,5,2.78
Females,15-29,UNIVERSIDAD,Hungary,2018,2.8,15.3,5,2.8
Females,15-29,UNIVERSIDAD,Hungary,2019,3.1,16.0,5,2.83
Females,15-29,UNIVERSIDAD,Hungary,2020,4.2,16.4,5,2.84
Females,15-29,UNIVERSIDAD,Hungary,2021,5.1,17.5,5,2.81
Females,15-29,UNIVERSIDAD,Hungary,2022,3.4,16.1,5,2.78
Females,15-29,UNIVERSIDAD,Hungary,2023,3.4,15.1,5,2.78
Males,15-29,ESO,Hungary,2014,25.8,36.7,1,2.59
Males,15-29,ESO,Hungary,2015,24.7,36.3,1,2.61
Males,15-29,ESO,Hungary,2016,19.8,36.7,1,2.59
Males,15-29,ESO,Hungary,2017,16.0,35.1,1,2.62
Males,15-29,ESO,Hungary,2018,16.0,34.4,1,2.62
Males,15-29,ESO,Hungary,2019,17.4,34.1,1,2.63
Males,15-29,ESO,Hungary,2020,17.9,35.0,1,2.62
Males,15-29,ESO,Hungary,2021,16.7,35.9,1,2.63
Males,15-29,ESO,Hungary,2022,17.2,36.6,1,2.59
Males,15-29,ESO,Hungary,2023,17.1,36.5,1,2.58
Males,15-29,BACH-FP,Hungary,2014,11.8,52.4,3,2.59
Males,15-29,BACH-FP,Hungary,2015,10.3,52.9,3,2.61
Males,15-29,BACH-FP,Hungary,2016,7.1,53.3,3,2.59
Males,15-29,BACH-FP,Hungary,2017,4.8,54.7,3,2.62
Males,15-29,BACH-FP,Hungary,2018,4.8,55.1,3,2.62
Males,15-29,BACH-FP,Hungary,2019,5.8,55.7,3,2.63
Males,15-29,BACH-FP,Hungary,2020,7.0,54.7,3,2.62
Males,15-29,BACH-FP,Hungary,2021,6.7,52.8,3,2.63
Males,15-29,BACH-FP,Hungary,2022,5.9,51.8,3,2.59
Males,15-29,BACH-FP,Hungary,2023,7.0,54.2,3,2.58
Males,15-29,BACH,Hungary,2014,12.1,20.7,4,2.59
Males,15-29,BACH,Hungary,2015,12.5,21.8,4,2.61
Males,15-29,BACH,Hungary,2016,7.5,21.7,4,2.59
Males,15-29,BACH,Hungary,2017,6.7,22.4,4,2.62
Males,15-29,BACH,Hungary,2018,5.4,22.2,4,2.62
Males,15-29,BACH,Hungary,2019,8.1,22.9,4,2.63
Males,15-29,BACH,Hungary,2020,7.3,22.6,4,2.62
Males,15-29,BACH,Hungary,2021,8.2,22.3,4,2.63
Males,15-29,BACH,Hungary,2022,6.8,20.1,4,2.59
Males,15-29,BACH,Hungary,2023,5.8,21.9,4,2.58
Males,15-29,FP,Hungary,2014,11.7,31.7,2,2.59
Males,15-29,FP,Hungary,2015,9.7,31.0,2,2.61
Males,15-29,FP,Hungary,2016,6.9,31.6,2,2.59
Males,15-29,FP,Hungary,2017,4.2,32.3,2,2.62
Males,15-29,FP,Hungary,2018,4.5,32.9,2,2.62
Males,15-29,FP,Hungary,2019,5.0,32.8,2,2.63
Males,15-29,FP,Hungary,2020,6.9,32.0,2,2.62
Males,15-29,FP,Hungary,2021,6.1,30.5,2,2.63
Males,15-29,FP,Hungary,2022,5.6,31.7,2,2.59
Males,15-29,FP,Hungary,2023,7.4,32.4,2,2.58
Males,15-29,UNIVERSIDAD,Hungary,2014,7.3,10.9,5,2.59
Males,15-29,UNIVERSIDAD,Hungary,2015,6.0,10.8,5,2.61
Males,15-29,UNIVERSIDAD,Hungary,2016,4.2,10.0,5,2.59
Males,15-29,UNIVERSIDAD,Hungary,2017,4.2,10.3,5,2.62
Males,15-29,UNIVERSIDAD,Hungary,2018,4.2,10.5,5,2.62
Males,15-29,UNIVERSIDAD,Hungary,2019,5.7,10.2,5,2.63
Males,15-29,UNIVERSIDAD,Hungary,2020,4.1,10.4,5,2.62
Males,15-29,UNIVERSIDAD,Hungary,2021,4.2,11.4,5,2.63
Males,15-29,UNIVERSIDAD,Hungary,2022,3.4,11.6,5,2.59
Males,15-29,UNIVERSIDAD,Hungary,2023,3.4,9.3,5,2.58
Total,15-29,ESO,Hungary,2014,29.5,35.6,1,2.7
Total,15-29,ESO,Hungary,2015,27.7,35.7,1,2.7
Total,15-29,ESO,Hungary,2016,20.7,36.0,1,2.7
Total,15-29,ESO,Hungary,2017,17.6,35.0,1,2.7
Total,15-29,ESO,Hungary,2018,19.7,34.1,1,2.7
Total,15-29,ESO,Hungary,2019,19.9,33.6,1,2.7
Total,15-29,ESO,Hungary,2020,19.9,34.6,1,2.7
Total,15-29,ESO,Hungary,2021,18.1,35.6,1,2.7
Total,15-29,ESO,Hungary,2022,17.2,36.4,1,2.7
Total,15-29,ESO,Hungary,2023,19.6,36.0,1,2.7
Total,15-29,BACH-FP,Hungary,2014,12.9,50.6,3,2.7
Total,15-29,BACH-FP,Hungary,2015,10.7,50.7,3,2.7
Total,15-29,BACH-FP,Hungary,2016,8.0,51.0,3,2.7
Total,15-29,BACH-FP,Hungary,2017,6.1,51.7,3,2.7
Total,15-29,BACH-FP,Hungary,2018,5.3,53.0,3,2.7
Total,15-29,BACH-FP,Hungary,2019,5.8,53.4,3,2.7
Total,15-29,BACH-FP,Hungary,2020,8.0,52.1,3,2.7
Total,15-29,BACH-FP,Hungary,2021,7.4,50.1,3,2.7
Total,15-29,BACH-FP,Hungary,2022,5.7,49.8,3,2.7
Total,15-29,BACH-FP,Hungary,2023,6.8,51.9,3,2.7
Total,15-29,BACH,Hungary,2014,13.0,23.7,4,2.7
Total,15-29,BACH,Hungary,2015,11.8,24.4,4,2.7
Total,15-29,BACH,Hungary,2016,9.0,24.0,4,2.7
Total,15-29,BACH,Hungary,2017,7.8,24.3,4,2.7
Total,15-29,BACH,Hungary,2018,6.0,25.3,4,2.7
Total,15-29,BACH,Hungary,2019,6.6,26.3,4,2.7
Total,15-29,BACH,Hungary,2020,8.5,26.3,4,2.7
Total,15-29,BACH,Hungary,2021,8.3,24.8,4,2.7
Total,15-29,BACH,Hungary,2022,6.0,23.8,4,2.7
Total,15-29,BACH,Hungary,2023,5.5,25.0,4,2.7
Total,15-29,FP,Hungary,2014,12.9,26.9,2,2.7
Total,15-29,FP,Hungary,2015,10.2,26.3,2,2.7
Total,15-29,FP,Hungary,2016,7.5,27.0,2,2.7
Total,15-29,FP,Hungary,2017,5.3,27.4,2,2.7
Total,15-29,FP,Hungary,2018,5.0,27.7,2,2.7
Total,15-29,FP,Hungary,2019,5.4,27.1,2,2.7
Total,15-29,FP,Hungary,2020,7.7,25.8,2,2.7
Total,15-29,FP,Hungary,2021,6.9,25.3,2,2.7
Total,15-29,FP,Hungary,2022,5.5,26.0,2,2.7
Total,15-29,FP,Hungary,2023,7.4,26.9,2,2.7
Total,15-29,UNIVERSIDAD,Hungary,2014,7.3,13.8,5,2.7
Total,15-29,UNIVERSIDAD,Hungary,2015,5.5,13.6,5,2.7
Total,15-29,UNIVERSIDAD,Hungary,2016,4.1,13.0,5,2.7
Total,15-29,UNIVERSIDAD,Hungary,2017,4.1,13.3,5,2.7
Total,15-29,UNIVERSIDAD,Hungary,2018,2.8,12.9,5,2.7
Total,15-29,UNIVERSIDAD,Hungary,2019,4.2,13.1,5,2.7
Total,15-29,UNIVERSIDAD,Hungary,2020,4.2,13.3,5,2.7
Total,15-29,UNIVERSIDAD,Hungary,2021,4.7,14.4,5,2.7
Total,15-29,UNIVERSIDAD,Hungary,2022,3.4,13.8,5,2.7
Total,15-29,UNIVERSIDAD,Hungary,2023,3.5,12.2,5,2.7
Females,15-29,ESO,Iceland,2014,8.7,44.2,1,2.81
Females,15-29,ESO,Iceland,2015,9.2,44.7,1,2.79
Females,15-29,ESO,Iceland,2016,7.6,41.6,1,2.78
Females,15-29,ESO,Iceland,2017,8.0,41.8,1,2.65
Females,15-29,ESO,Iceland,2018,6.9,41.1,1,2.89
Females,15-29,ESO,Iceland,2019,7.4,35.7,1,3.04
Females,15-29,ESO,Iceland,2020,11.9,35.6,1,2.98
Females,15-29,ESO,Iceland,2021,13.6,36.2,1,3.01
Females,15-29,ESO,Iceland,2022,8.1,39.3,1,2.97
Females,15-29,ESO,Iceland,2023,9.4,35.3,1,3.06
Females,15-29,BACH-FP,Iceland,2014,6.4,40.5,3,2.81
Females,15-29,BACH-FP,Iceland,2015,6.4,39.5,3,2.79
Females,15-29,BACH-FP,Iceland,2016,6.4,37.8,3,2.78
Females,15-29,BACH-FP,Iceland,2017,6.4,36.5,3,2.65
Females,15-29,BACH-FP,Iceland,2018,6.4,37.4,3,2.89
Females,15-29,BACH-FP,Iceland,2019,4.6,43.5,3,3.04
Females,15-29,BACH-FP,Iceland,2020,6.9,43.1,3,2.98
Females,15-29,BACH-FP,Iceland,2021,9.5,42.7,3,3.01
